snapshot_date,account_id,closing_balance
2025-10-28,A000475,2675.01
2025-11-28,A000475,2255.98
2025-12-28,A000475,2277.33
2026-01-28,A000475,3805.26
2026-02-28,A000475,4625.31
2026-03-28,A000475,4999.62
2026-04-28,A000475,4121.65
2026-05-28,A000475,4520.74
2026-06-28,A000475,5126.59
2025-07-28,A000476,9859.48
2025-08-28,A000476,9897.03
2025-09-28,A000476,9913.38
2025-10-28,A000476,9448.35
2025-11-28,A000476,9593.79
2025-12-28,A000476,9306.13
2026-01-28,A000476,8356.12
2026-02-28,A000476,7734.82
2026-03-28,A000476,7718.85
2026-04-28,A000476,7888.11
2026-05-28,A000476,8263.2
2026-06-28,A000476,8022.82
2025-07-28,A000477,18070.58
2025-08-28,A000477,19813.74
2025-09-28,A000477,21102.16
2025-10-28,A000477,22089.33
2025-11-28,A000477,22052.64
2025-12-28,A000477,24982.89
2026-01-28,A000477,27726.2
2026-02-28,A000477,28514.71
2026-03-28,A000477,30205.29
2026-04-28,A000477,28967.6
2026-05-28,A000477,28886.5
2026-06-28,A000477,28421.46
2025-07-28,A000478,4907.96
2025-08-28,A000478,4792.25
2025-09-28,A000478,6063.76
2025-10-28,A000478,6685.48
2025-11-28,A000478,6580.32
2025-12-28,A000478,8028.46
2026-01-28,A000478,9488.49
2026-02-28,A000478,10613.68
2026-03-28,A000478,11192.86
2026-04-28,A000478,12114.67
2026-05-28,A000478,11911.83
2026-06-28,A000478,13236.74
2025-07-28,A000479,1073.72
2025-08-28,A000479,1573.47
2025-09-28,A000479,2748.9
2025-10-28,A000479,2714.99
2025-11-28,A000479,2985.46
2025-12-28,A000479,2540.55
2026-01-28,A000479,2993.85
2026-02-28,A000479,4033.27
2026-03-28,A000479,3937.83
2026-04-28,A000479,5200.88
2026-05-28,A000479,6167.69
2026-06-28,A000479,7143.76
2025-07-28,A000480,2310.23
2025-08-28,A000480,2544.45
2025-09-28,A000480,2807.14
2025-10-28,A000480,3406.39
2025-11-28,A000480,3196.93
2025-12-28,A000480,3104.9
2026-01-28,A000480,3695.47
2026-02-28,A000480,3878.58
2026-03-28,A000480,3551.39
2026-04-28,A000480,3201.48
2026-05-28,A000480,3898.94
2026-06-28,A000480,3679.32
2025-07-28,A000481,12869.47
2025-08-28,A000481,13175.36
2025-09-28,A000481,13626.08
2025-10-28,A000481,14004.26
2025-11-28,A000481,14142.94
2025-12-28,A000481,14552.45
2026-01-28,A000481,15068.1
2026-02-28,A000481,16307.73
2026-03-28,A000481,16220.87
2026-04-28,A000481,16082.92
2026-05-28,A000481,15794.22
2026-06-28,A000481,16038.91
2025-07-28,A000482,10530.33
2025-08-28,A000482,10003.7
2025-09-28,A000482,10179.4
2025-10-28,A000482,11052.69
2025-11-28,A000482,11388.76
2025-12-28,A000482,12369.2
2026-01-28,A000482,11782.57
2026-02-28,A000482,11180.03
2026-03-28,A000482,11947.09
2026-04-28,A000482,12213.07
2026-05-28,A000482,12592.1
2026-06-28,A000482,13244.79
2025-07-28,A000483,3506.62
2025-08-28,A000483,3336.3
2025-09-28,A000483,3477.22
2025-10-28,A000483,3656.77
2025-11-28,A000483,3622.48
2025-12-28,A000483,3349.86
2026-01-28,A000483,3074.12
2026-02-28,A000483,2828.77
2026-03-28,A000483,3459.96
2026-04-28,A000483,3716.64
2026-05-28,A000483,3879.49
2026-06-28,A000483,3623.61
2025-07-28,A000484,17284.99
2025-08-28,A000484,18200.7
2025-09-28,A000484,18152.62
2025-10-28,A000484,18711.29
2025-11-28,A000484,18204.89
2025-12-28,A000484,18421.29
2026-01-28,A000484,18379.64
2026-02-28,A000484,18188.89
2026-03-28,A000484,17859.94
2026-04-28,A000484,17417.65
2026-05-28,A000484,17367.38
2026-06-28,A000484,16857.49
2025-07-28,A000485,13298.75
2025-08-28,A000485,12863.13
2025-09-28,A000485,12340.16
2025-10-28,A000485,11954.88
2025-11-28,A000485,11995.57
2025-12-28,A000485,11723.08
2026-01-28,A000485,11864.74
2026-02-28,A000485,11228.41
2026-03-28,A000485,11019.78
2026-04-28,A000485,11012.96
2026-05-28,A000485,10853.0
2026-06-28,A000485,10178.28
2025-07-28,A000486,4480.47
2025-08-28,A000486,4345.73
2025-09-28,A000486,5639.07
2025-10-28,A000486,6734.64
2025-11-28,A000486,8231.01
2025-12-28,A000486,8444.22
2026-01-28,A000486,8973.9
2026-02-28,A000486,10237.72
2026-03-28,A000486,11219.25
2026-04-28,A000486,10576.27
2026-05-28,A000486,10972.85
2026-06-28,A000486,10899.82
2025-07-28,A000487,10573.84
2025-08-28,A000487,11745.09
2025-09-28,A000487,12880.08
2025-10-28,A000487,14487.18
2025-11-28,A000487,14935.61
2025-12-28,A000487,16155.74
2026-01-28,A000487,15817.62
2026-02-28,A000487,14924.0
2026-03-28,A000487,15663.86
2026-04-28,A000487,16471.37
2026-05-28,A000487,16016.48
2026-06-28,A000487,16681.26
2025-07-28,A000488,14202.59
2025-08-28,A000488,13547.06
2025-09-28,A000488,13500.29
2025-10-28,A000488,15278.31
2025-11-28,A000488,15730.39
2025-12-28,A000488,15718.6
2026-01-28,A000488,16356.55
2026-02-28,A000488,17039.52
2026-03-28,A000488,18038.61
2026-04-28,A000488,17665.94
2026-05-28,A000488,17473.24
2026-06-28,A000488,18215.66
2025-07-28,A000489,4710.34
2025-08-28,A000489,4111.38
2025-09-28,A000489,4779.08
2025-10-28,A000489,5187.03
2025-11-28,A000489,4829.53
2025-12-28,A000489,4857.68
2026-01-28,A000489,6006.08
2026-02-28,A000489,7151.27
2026-03-28,A000489,8296.06
2026-04-28,A000489,8989.66
2026-05-28,A000489,10134.3
2026-06-28,A000489,10287.2
2025-07-28,A000490,10396.49
2025-08-28,A000490,10335.24
2025-09-28,A000490,11827.68
2025-10-28,A000490,11850.18
2025-11-28,A000490,12846.35
2025-12-28,A000490,13614.43
2026-01-28,A000490,13973.64
2026-02-28,A000490,13570.74
2026-03-28,A000490,15125.62
2026-04-28,A000490,15157.31
2026-05-28,A000490,14473.44
2026-06-28,A000490,14901.01
2025-07-28,A000491,4557.87
2025-08-28,A000491,5014.26
2025-09-28,A000491,6250.69
2025-10-28,A000491,6531.16
2025-11-28,A000491,7293.35
2025-12-28,A000491,7244.08
2026-01-28,A000491,7398.86
2026-02-28,A000491,8451.76
2026-03-28,A000491,8016.96
2026-04-28,A000491,7666.21
2026-05-28,A000491,8632.4
2026-06-28,A000491,9785.27
2025-07-28,A000492,14039.09
2025-08-28,A000492,13701.13
2025-09-28,A000492,13552.69
2025-10-28,A000492,13837.08
2025-11-28,A000492,13777.89
2025-12-28,A000492,13875.16
2026-01-28,A000492,14211.54
2026-02-28,A000492,14848.28
2026-03-28,A000492,15471.06
2026-04-28,A000492,15971.8
2026-05-28,A000492,16378.55
2026-06-28,A000492,16875.04
2025-07-28,A000493,13366.13
2025-08-28,A000493,13424.82
2025-09-28,A000493,13985.67
2025-10-28,A000493,13601.74
2025-11-28,A000493,13346.32
2025-12-28,A000493,12977.53
2026-01-28,A000493,12584.27
2026-02-28,A000493,12498.86
2026-03-28,A000493,12986.69
2026-04-28,A000493,13259.04
2026-05-28,A000493,13802.6
2026-06-28,A000493,14142.79
2025-07-28,A000494,15270.59
2025-08-28,A000494,16478.36
2025-09-28,A000494,16060.27
2025-10-28,A000494,16967.85
2025-11-28,A000494,17056.13
2025-12-28,A000494,17381.71
2026-01-28,A000494,18205.87
2026-02-28,A000494,18802.32
2026-03-28,A000494,18491.55
2026-04-28,A000494,19515.41
2026-05-28,A000494,20508.63
2026-06-28,A000494,19929.66
2025-07-28,A000495,4928.34
2025-08-28,A000495,5782.13
2025-09-28,A000495,6596.39
2025-10-28,A000495,7252.83
2025-11-28,A000495,7127.56
2025-12-28,A000495,6836.33
2026-01-28,A000495,6877.66
2026-02-28,A000495,7650.87
2026-03-28,A000495,7508.06
2026-04-28,A000495,7711.37
2026-05-28,A000495,7783.26
2026-06-28,A000495,7464.38
2025-07-28,A000496,6876.47
2025-08-28,A000496,7313.99
2025-09-28,A000496,7327.06
2025-10-28,A000496,7202.21
2025-11-28,A000496,6740.06
2025-12-28,A000496,7971.33
2026-01-28,A000496,7862.26
2026-02-28,A000496,7411.36
2026-03-28,A000496,7605.18
2026-04-28,A000496,7531.04
2026-05-28,A000496,7590.54
2026-06-28,A000496,8624.17
2025-07-28,A000497,13931.63
2025-08-28,A000497,14362.64
2025-09-28,A000497,15013.67
2025-10-28,A000497,15002.94
2025-11-28,A000497,14750.18
2025-12-28,A000497,14968.76
2026-01-28,A000497,15706.81
2026-02-28,A000497,15453.7
2026-03-28,A000497,16406.43
2026-04-28,A000497,16851.8
2026-05-28,A000497,17409.3
2026-06-28,A000497,17025.77
2025-07-28,A000498,15737.64
2025-08-28,A000498,16773.09
2025-09-28,A000498,18059.14
2025-10-28,A000498,18919.96
2025-11-28,A000498,19649.9
2025-12-28,A000498,20630.28
2026-01-28,A000498,21333.75
2026-02-28,A000498,22577.09
2026-03-28,A000498,22326.53
2026-04-28,A000498,23656.48
2026-05-28,A000498,24842.65
2026-06-28,A000498,24613.34
2025-07-28,A000499,2103.56
2025-08-28,A000499,2631.79
2025-09-28,A000499,3169.37
2025-10-28,A000499,3188.03
2025-11-28,A000499,3667.12
2025-12-28,A000499,4201.96
2026-01-28,A000499,4992.43
2026-02-28,A000499,4991.74
2026-03-28,A000499,5672.51
2026-04-28,A000499,6215.9
2026-05-28,A000499,5909.11
2026-06-28,A000499,5839.8
2025-07-28,A000500,10426.75
2025-08-28,A000500,11302.36
2025-09-28,A000500,11835.4
2025-10-28,A000500,12281.42
2025-11-28,A000500,11915.31
2025-12-28,A000500,12923.88
2026-01-28,A000500,12384.35
2026-02-28,A000500,12196.9
2026-03-28,A000500,13059.37
2026-04-28,A000500,13107.82
2026-05-28,A000500,13208.79
2026-06-28,A000500,13256.06
2025-07-28,A000501,10525.43
2025-08-28,A000501,10738.39
2025-09-28,A000501,10951.86
2025-10-28,A000501,10800.92
2025-11-28,A000501,10610.85
2025-12-28,A000501,10508.27
2026-01-28,A000501,10450.09
2026-02-28,A000501,10271.28
2026-03-28,A000501,10293.16
2026-04-28,A000501,10352.85
2026-05-28,A000501,10960.53
2026-06-28,A000501,10865.76
2025-07-28,A000502,4564.53
2025-08-28,A000502,4347.1
2025-09-28,A000502,3971.93
2025-10-28,A000502,4533.2
2025-11-28,A000502,4694.94
2025-12-28,A000502,5152.18
2026-01-28,A000502,5168.97
2026-02-28,A000502,5580.7
2026-03-28,A000502,5516.92
2026-04-28,A000502,5283.67
2026-05-28,A000502,5618.33
2026-06-28,A000502,5934.58
2025-07-28,A000503,5292.42
2025-08-28,A000503,4705.2
2025-09-28,A000503,4660.61
2025-10-28,A000503,4138.04
2025-11-28,A000503,3786.53
2025-12-28,A000503,3279.95
2026-01-28,A000503,2751.33
2026-02-28,A000503,2152.64
2026-03-28,A000503,1513.94
2026-04-28,A000503,977.6
2026-05-28,A000503,1094.95
2026-06-28,A000503,689.92
2025-07-28,A000504,5276.63
2025-08-28,A000504,5939.9
2025-09-28,A000504,6161.87
2025-10-28,A000504,6574.77
2025-11-28,A000504,6321.29
2025-12-28,A000504,7109.86
2026-01-28,A000504,7622.26
2026-02-28,A000504,7949.25
2026-03-28,A000504,8179.69
2026-04-28,A000504,8468.43
2026-05-28,A000504,8499.71
2026-06-28,A000504,8935.1
2025-07-28,A000505,12245.67
2025-08-28,A000505,11922.64
2025-09-28,A000505,12629.46
2025-10-28,A000505,11934.58
2025-11-28,A000505,12260.64
2025-12-28,A000505,12066.81
2026-01-28,A000505,13055.59
2026-02-28,A000505,13028.91
2026-03-28,A000505,13167.1
2026-04-28,A000505,13024.26
2026-05-28,A000505,14021.53
2026-06-28,A000505,14016.6
2025-07-28,A000506,2299.66
2025-08-28,A000506,1962.66
2025-09-28,A000506,2524.37
2025-10-28,A000506,3054.9
2025-11-28,A000506,3110.62
2025-12-28,A000506,2941.74
2026-01-28,A000506,2908.52
2026-02-28,A000506,2262.98
2026-03-28,A000506,2884.06
2026-04-28,A000506,3561.29
2026-05-28,A000506,2951.28
2026-06-28,A000506,3018.42
2025-07-28,A000507,2836.51
2025-08-28,A000507,3606.08
2025-09-28,A000507,3913.03
2025-10-28,A000507,4795.27
2025-11-28,A000507,5543.17
2025-12-28,A000507,5355.22
2026-01-28,A000507,6116.49
2026-02-28,A000507,6556.82
2026-03-28,A000507,7784.88
2026-04-28,A000507,7625.58
2026-05-28,A000507,7351.87
2026-06-28,A000507,7977.43
2025-07-28,A000508,15820.21
2025-08-28,A000508,16143.63
2025-09-28,A000508,15914.9
2025-10-28,A000508,16756.59
2025-11-28,A000508,16014.91
2025-12-28,A000508,16559.49
2026-01-28,A000508,16519.92
2026-02-28,A000508,17338.41
2026-03-28,A000508,18092.8
2026-04-28,A000508,17485.48
2026-05-28,A000508,17078.56
2026-06-28,A000508,17273.02
2025-07-28,A000509,8441.23
2025-08-28,A000509,8467.62
2025-09-28,A000509,8558.98
2025-10-28,A000509,8713.5
2025-11-28,A000509,8336.09
2025-12-28,A000509,8975.57
2026-01-28,A000509,8571.44
2026-02-28,A000509,9102.22
2026-03-28,A000509,9725.28
2026-04-28,A000509,9820.54
2026-05-28,A000509,9598.85
2026-06-28,A000509,9792.9
2025-07-28,A000510,13440.36
2025-08-28,A000510,13177.45
2025-09-28,A000510,13069.11
2025-10-28,A000510,13398.61
2025-11-28,A000510,13377.78
2025-12-28,A000510,13170.48
2026-01-28,A000510,13500.01
2026-02-28,A000510,13405.57
2026-03-28,A000510,13097.62
2026-04-28,A000510,13437.22
2026-05-28,A000510,13662.98
2026-06-28,A000510,14237.1
2025-07-28,A000511,14848.38
2025-08-28,A000511,14348.86
2025-09-28,A000511,13507.82
2025-10-28,A000511,14446.22
2025-11-28,A000511,13836.01
2025-12-28,A000511,15782.35
2026-01-28,A000511,16091.97
2026-02-28,A000511,16583.25
2026-03-28,A000511,16574.3
2026-04-28,A000511,16322.71
2026-05-28,A000511,16235.24
2026-06-28,A000511,17485.5
2025-07-28,A000512,8993.7
2025-08-28,A000512,8482.6
2025-09-28,A000512,9673.16
2025-10-28,A000512,10698.8
2025-11-28,A000512,10105.8
2025-12-28,A000512,9493.83
2026-01-28,A000512,9967.04
2026-02-28,A000512,9563.33
2026-03-28,A000512,10244.97
2026-04-28,A000512,10907.94
2026-05-28,A000512,12384.61
2026-06-28,A000512,13736.33
2025-07-28,A000513,17371.64
2025-08-28,A000513,16537.65
2025-09-28,A000513,16004.83
2025-10-28,A000513,17380.51
2025-11-28,A000513,17433.61
2025-12-28,A000513,17472.42
2026-01-28,A000513,17737.68
2026-02-28,A000513,17555.31
2026-03-28,A000513,17140.2
2026-04-28,A000513,18188.97
2026-05-28,A000513,18118.74
2026-06-28,A000513,18309.92
2025-07-28,A000514,8801.71
2025-08-28,A000514,9270.89
2025-09-28,A000514,9805.89
2025-10-28,A000514,9618.76
2025-11-28,A000514,9775.07
2025-12-28,A000514,9610.12
2026-01-28,A000514,9609.14
2026-02-28,A000514,10023.17
2026-03-28,A000514,10334.44
2026-04-28,A000514,10860.94
2026-05-28,A000514,11487.21
2026-06-28,A000514,11246.91
2025-07-28,A000515,8113.38
2025-08-28,A000515,7941.47
2025-09-28,A000515,8248.29
2025-10-28,A000515,8479.85
2025-11-28,A000515,8628.44
2025-12-28,A000515,8976.13
2026-01-28,A000515,9112.02
2026-02-28,A000515,9623.83
2026-03-28,A000515,10084.99
2026-04-28,A000515,9947.86
2026-05-28,A000515,9770.22
2026-06-28,A000515,10069.49
2025-07-28,A000516,8553.77
2025-08-28,A000516,8832.02
2025-09-28,A000516,9169.05
2025-10-28,A000516,8817.64
2025-11-28,A000516,8561.82
2025-12-28,A000516,10283.97
2026-01-28,A000516,11767.71
2026-02-28,A000516,11543.27
2026-03-28,A000516,11073.64
2026-04-28,A000516,11246.94
2026-05-28,A000516,12161.09
2026-06-28,A000516,13168.04
2025-07-28,A000517,2858.08
2025-08-28,A000517,2839.59
2025-09-28,A000517,3400.9
2025-10-28,A000517,3737.1
2025-11-28,A000517,3812.04
2025-12-28,A000517,3503.73
2026-01-28,A000517,3742.91
2026-02-28,A000517,4170.19
2026-03-28,A000517,4693.33
2026-04-28,A000517,4567.89
2026-05-28,A000517,4993.25
2026-06-28,A000517,4839.54
2025-07-28,A000518,10633.13
2025-08-28,A000518,11108.42
2025-09-28,A000518,11145.32
2025-10-28,A000518,11124.42
2025-11-28,A000518,10862.76
2025-12-28,A000518,11174.19
2026-01-28,A000518,11076.98
2026-02-28,A000518,11573.92
2026-03-28,A000518,11991.99
2026-04-28,A000518,12537.13
2026-05-28,A000518,12430.43
2026-06-28,A000518,12887.55
2025-07-28,A000519,4523.95
2025-08-28,A000519,4404.48
2025-09-28,A000519,5731.39
2025-10-28,A000519,6432.04
2025-11-28,A000519,7511.95
2025-12-28,A000519,7760.26
2026-01-28,A000519,7138.09
2026-02-28,A000519,7844.75
2026-03-28,A000519,8354.39
2026-04-28,A000519,9115.23
2026-05-28,A000519,9462.93
2026-06-28,A000519,8874.35
2025-07-28,A000520,10228.34
2025-08-28,A000520,10646.72
2025-09-28,A000520,10299.07
2025-10-28,A000520,10521.22
2025-11-28,A000520,10668.07
2025-12-28,A000520,10196.17
2026-01-28,A000520,11001.79
2026-02-28,A000520,11965.46
2026-03-28,A000520,12627.51
2026-04-28,A000520,13606.38
2026-05-28,A000520,14219.93
2026-06-28,A000520,13973.4
2025-07-28,A000521,2977.13
2025-08-28,A000521,2799.97
2025-09-28,A000521,2949.96
2025-10-28,A000521,3290.15
2025-11-28,A000521,4500.67
2025-12-28,A000521,4761.42
2026-01-28,A000521,4357.99
2026-02-28,A000521,4386.16
2026-03-28,A000521,5287.83
2026-04-28,A000521,5587.13
2026-05-28,A000521,6373.69
2026-06-28,A000521,6206.93
2025-07-28,A000522,9802.81
2025-08-28,A000522,9887.17
2025-09-28,A000522,9363.01
2025-10-28,A000522,8863.22
2025-11-28,A000522,9034.65
2025-12-28,A000522,8404.7
2026-01-28,A000522,8374.4
2026-02-28,A000522,8221.15
2026-03-28,A000522,8559.33
2026-04-28,A000522,8960.96
2026-05-28,A000522,8236.75
2026-06-28,A000522,9190.84
2025-07-28,A000523,6287.64
2025-08-28,A000523,6012.41
2025-09-28,A000523,6746.7
2025-10-28,A000523,6460.63
2025-11-28,A000523,7371.0
2025-12-28,A000523,8007.23
2026-01-28,A000523,8508.36
2026-02-28,A000523,8114.6
2026-03-28,A000523,8686.72
2026-04-28,A000523,9567.83
2026-05-28,A000523,9795.88
2026-06-28,A000523,9934.21
2025-07-28,A000524,11360.59
2025-08-28,A000524,10902.02
2025-09-28,A000524,11703.06
2025-10-28,A000524,11335.1
2025-11-28,A000524,11096.84
2025-12-28,A000524,11826.74
2026-01-28,A000524,12274.65
2026-02-28,A000524,12981.7
2026-03-28,A000524,13532.8
2026-04-28,A000524,14611.45
2026-05-28,A000524,15202.93
2026-06-28,A000524,15292.48
2025-07-28,A000525,14724.43
2025-08-28,A000525,14995.29
2025-09-28,A000525,15871.51
2025-10-28,A000525,15949.97
2025-11-28,A000525,16564.32
2025-12-28,A000525,16694.43
2026-01-28,A000525,17329.01
2026-02-28,A000525,17652.25
2026-03-28,A000525,17297.76
2026-04-28,A000525,17019.65
2026-05-28,A000525,17298.03
2026-06-28,A000525,17399.76
2025-07-28,A000526,804.07
2025-08-28,A000526,845.83
2025-09-28,A000526,1550.15
2025-10-28,A000526,1304.55
2025-11-28,A000526,965.08
2025-12-28,A000526,1433.85
2026-01-28,A000526,1284.84
2026-02-28,A000526,1308.8
2026-03-28,A000526,1551.04
2026-04-28,A000526,1813.14
2026-05-28,A000526,2740.63
2026-06-28,A000526,3063.19
2025-07-28,A000527,689.35
2025-08-28,A000527,1370.75
2025-09-28,A000527,862.08
2025-10-28,A000527,845.18
2025-11-28,A000527,1827.14
2025-12-28,A000527,1471.21
2026-01-28,A000527,1694.65
2026-02-28,A000527,1749.48
2026-03-28,A000527,2663.53
2026-04-28,A000527,2782.19
2026-05-28,A000527,3419.54
2026-06-28,A000527,3744.59
2025-07-28,A000528,8127.13
2025-08-28,A000528,7656.62
2025-09-28,A000528,6828.58
2025-10-28,A000528,6745.37
2025-11-28,A000528,6184.63
2025-12-28,A000528,6119.52
2026-01-28,A000528,5588.27
2026-02-28,A000528,5412.36
2026-03-28,A000528,5805.07
2026-04-28,A000528,4907.94
2026-05-28,A000528,5231.54
2026-06-28,A000528,5615.03
2025-07-28,A000529,4915.77
2025-08-28,A000529,4947.38
2025-09-28,A000529,5992.24
2025-10-28,A000529,5720.26
2025-11-28,A000529,5271.36
2025-12-28,A000529,5863.9
2026-01-28,A000529,5609.15
2026-02-28,A000529,6796.98
2026-03-28,A000529,6668.67
2026-04-28,A000529,7420.04
2026-05-28,A000529,7856.76
2026-06-28,A000529,8974.8
2025-07-28,A000530,11380.66
2025-08-28,A000530,12587.27
2025-09-28,A000530,13212.78
2025-10-28,A000530,13354.85
2025-11-28,A000530,13885.93
2025-12-28,A000530,14395.25
2026-01-28,A000530,13993.21
2026-02-28,A000530,14189.56
2026-03-28,A000530,15333.48
2026-04-28,A000530,14831.04
2026-05-28,A000530,15079.61
2026-06-28,A000530,14973.28
2025-07-28,A000531,6208.7
2025-08-28,A000531,6072.02
2025-09-28,A000531,6799.17
2025-10-28,A000531,6792.86
2025-11-28,A000531,6715.31
2025-12-28,A000531,6898.63
2026-01-28,A000531,6873.89
2026-02-28,A000531,7264.46
2026-03-28,A000531,7433.11
2026-04-28,A000531,7163.83
2026-05-28,A000531,7357.1
2026-06-28,A000531,7951.06
2025-07-28,A000532,16252.52
2025-08-28,A000532,16368.06
2025-09-28,A000532,16924.9
2025-10-28,A000532,16801.68
2025-11-28,A000532,17394.83
2025-12-28,A000532,17438.77
2026-01-28,A000532,17661.32
2026-02-28,A000532,17386.29
2026-03-28,A000532,17235.27
2026-04-28,A000532,17440.55
2026-05-28,A000532,17862.58
2026-06-28,A000532,18362.01
2025-07-28,A000533,1968.08
2025-08-28,A000533,1368.29
2025-09-28,A000533,2048.1
2025-10-28,A000533,2109.19
2025-11-28,A000533,1774.1
2025-12-28,A000533,2077.54
2026-01-28,A000533,2503.27
2026-02-28,A000533,2977.9
2026-03-28,A000533,4137.44
2026-04-28,A000533,4191.04
2026-05-28,A000533,5310.43
2026-06-28,A000533,6004.49
2025-07-28,A000534,13763.77
2025-08-28,A000534,12664.77
2025-09-28,A000534,13623.16
2025-10-28,A000534,12476.01
2025-11-28,A000534,12527.59
2025-12-28,A000534,13388.61
2026-01-28,A000534,13498.16
2026-02-28,A000534,13906.72
2026-03-28,A000534,13540.33
2026-04-28,A000534,13788.9
2026-05-28,A000534,13738.15
2026-06-28,A000534,13098.4
2025-07-28,A000535,6059.71
2025-08-28,A000535,5668.84
2025-09-28,A000535,6103.88
2025-10-28,A000535,6343.58
2025-11-28,A000535,6483.75
2025-12-28,A000535,6078.18
2026-01-28,A000535,6322.11
2026-02-28,A000535,6680.41
2026-03-28,A000535,6992.02
2026-04-28,A000535,7992.1
2026-05-28,A000535,8031.61
2026-06-28,A000535,7584.19
2025-07-28,A000536,13200.1
2025-08-28,A000536,12814.24
2025-09-28,A000536,12681.57
2025-10-28,A000536,13534.09
2025-11-28,A000536,14121.93
2025-12-28,A000536,14892.5
2026-01-28,A000536,15090.77
2026-02-28,A000536,15142.93
2026-03-28,A000536,15711.52
2026-04-28,A000536,16668.63
2026-05-28,A000536,17260.47
2026-06-28,A000536,17279.19
2025-07-28,A000537,15227.37
2025-08-28,A000537,15239.17
2025-09-28,A000537,14751.28
2025-10-28,A000537,15169.1
2025-11-28,A000537,15044.62
2025-12-28,A000537,16174.89
2026-01-28,A000537,16687.14
2026-02-28,A000537,16931.23
2026-03-28,A000537,17176.64
2026-04-28,A000537,16783.75
2026-05-28,A000537,16244.38
2026-06-28,A000537,16620.42
2025-07-28,A000538,13597.2
2025-08-28,A000538,13484.78
2025-09-28,A000538,14002.13
2025-10-28,A000538,13939.4
2025-11-28,A000538,14225.13
2025-12-28,A000538,14910.29
2026-01-28,A000538,14687.55
2026-02-28,A000538,14439.57
2026-03-28,A000538,15052.41
2026-04-28,A000538,14725.01
2026-05-28,A000538,14833.4
2026-06-28,A000538,15368.37
2025-07-28,A000539,18820.67
2025-08-28,A000539,19090.35
2025-09-28,A000539,18694.9
2025-10-28,A000539,18942.64
2025-11-28,A000539,19314.46
2025-12-28,A000539,20072.91
2026-01-28,A000539,20388.27
2026-02-28,A000539,21060.62
2026-03-28,A000539,20556.95
2026-04-28,A000539,21404.23
2026-05-28,A000539,21777.07
2026-06-28,A000539,22568.59
2025-07-28,A000540,13661.21
2025-08-28,A000540,14450.37
2025-09-28,A000540,14027.16
2025-10-28,A000540,13751.67
2025-11-28,A000540,13616.15
2025-12-28,A000540,14196.23
2026-01-28,A000540,15090.86
2026-02-28,A000540,15878.45
2026-03-28,A000540,15464.57
2026-04-28,A000540,15799.71
2026-05-28,A000540,15731.43
2026-06-28,A000540,16577.09
2025-07-28,A000541,9913.5
2025-08-28,A000541,10113.72
2025-09-28,A000541,9778.34
2025-10-28,A000541,9779.42
2025-11-28,A000541,9898.0
2025-12-28,A000541,10672.41
2026-01-28,A000541,11564.13
2026-02-28,A000541,11872.97
2026-03-28,A000541,12023.17
2026-04-28,A000541,12387.97
2026-05-28,A000541,12748.66
2026-06-28,A000541,12456.71
2025-07-28,A000542,14780.65
2025-08-28,A000542,14480.91
2025-09-28,A000542,13975.07
2025-10-28,A000542,14481.37
2025-11-28,A000542,15219.2
2025-12-28,A000542,15601.09
2026-01-28,A000542,14530.42
2026-02-28,A000542,15180.21
2026-03-28,A000542,14511.88
2026-04-28,A000542,14497.03
2026-05-28,A000542,14474.45
2026-06-28,A000542,14698.31
2025-07-28,A000543,13912.55
2025-08-28,A000543,14795.55
2025-09-28,A000543,16680.31
2025-10-28,A000543,16370.81
2025-11-28,A000543,16890.99
2025-12-28,A000543,15967.25
2026-01-28,A000543,16970.02
2026-02-28,A000543,16829.5
2026-03-28,A000543,18643.58
2026-04-28,A000543,18021.85
2026-05-28,A000543,19517.65
2026-06-28,A000543,19555.9
2025-07-28,A000544,2130.9
2025-08-28,A000544,1793.82
2025-09-28,A000544,2846.87
2025-10-28,A000544,3638.36
2025-11-28,A000544,4342.26
2025-12-28,A000544,4719.06
2026-01-28,A000544,5715.0
2026-02-28,A000544,5827.16
2026-03-28,A000544,6298.04
2026-04-28,A000544,7044.19
2026-05-28,A000544,7705.09
2026-06-28,A000544,7164.47
2025-07-28,A000545,15590.24
2025-08-28,A000545,16387.96
2025-09-28,A000545,17835.36
2025-10-28,A000545,17174.91
2025-11-28,A000545,17828.71
2025-12-28,A000545,18074.4
2026-01-28,A000545,18277.67
2026-02-28,A000545,19379.18
2026-03-28,A000545,18930.07
2026-04-28,A000545,19955.91
2026-05-28,A000545,20517.33
2026-06-28,A000545,21181.96
2025-07-28,A000546,5115.66
2025-08-28,A000546,5720.79
2025-09-28,A000546,6031.93
2025-10-28,A000546,6607.0
2025-11-28,A000546,6480.92
2025-12-28,A000546,6220.27
2026-01-28,A000546,6699.7
2026-02-28,A000546,6881.87
2026-03-28,A000546,6860.61
2026-04-28,A000546,7042.63
2026-05-28,A000546,7139.65
2026-06-28,A000546,7202.93
2025-07-28,A000547,8618.57
2025-08-28,A000547,8819.31
2025-09-28,A000547,9015.89
2025-10-28,A000547,8893.62
2025-11-28,A000547,8577.45
2025-12-28,A000547,8775.37
2026-01-28,A000547,9054.5
2026-02-28,A000547,8842.17
2026-03-28,A000547,9192.19
2026-04-28,A000547,9065.54
2026-05-28,A000547,9540.67
2026-06-28,A000547,9924.68
2025-07-28,A000548,3935.15
